company_id,company_name,year,region,okved_section,h1_flag,h2_flag,h3_flag,h4_flag,h5_flag,h6_flag,h1_criticality,h2_criticality,h3_criticality,h4_criticality,h5_criticality,h6_criticality,h1_reason,h2_reason,h3_reason,h4_reason,h5_reason,h6_reason,anomaly_count,max_criticality_score
C0289,АО «Ресурс-Ко-289»,2024,Чеченская Республика,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0390,АО «Союз-Групп-390»,2023,Республика Коми,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0402,ПАО «Строй-Корп-402»,2024,Ямало-Ненецкий АО,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0050,АО «Трейд-Инвест-050»,2025,Республика Крым,Гостиницы,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0413,ПАО «Восточный-Инжиниринг-413»,2023,Республика Крым,Грузоперевозки автомобильным транспортом,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0362,АО «Мастер-Маркет-362»,2024,Волгоградская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0426,АО «Строй-Маркет-426»,2023,Республика Крым,Розничная торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0253,ПАО «Северный-Холдинг-253»,2023,Республика Хакасия,Производство хлебобулочных изделий,0,0,1,0,0,0,,,low,,,,,,Маржа выше отрасли. Повышенная эффективность.,,,,1,1
C0150,ПАО «Инвест-Корп-150»,2025,Республика Татарстан,Розничная торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0068,ООО «Капитал-Инжиниринг-068»,2024,Иркутская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0115,ПАО «Техно-Корп-115»,2025,Республика Крым,Разработка ПО,0,0,1,0,0,0,,,low,,,,,,Маржа выше отрасли. Повышенная эффективность.,,,,1,1
C0462,ООО «Трейд-Холдинг-462»,2025,Чувашская Республика,Аудит и бухгалтерия,0,0,1,1,0,1,,,critical,high,,critical,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",Повышенное финансовое давление по прокси-индикатору.,,"Сработало 2 флагов (рисковых: 2): H3(-5.5), H4(fpr=1.56). Многомерная аномалия.",3,4
C0053,ПАО «Партнёр-Инжиниринг-053»,2025,Республика Северная Осетия,Строительство зданий,0,0,1,0,0,0,,,high,,,,,,Маржа ниже отрасли. Возможны операционные проблемы.,,,,1,3
C0356,АО «Партнёр-Сервис-356»,2024,Иркутская обл.,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0411,ООО «Южный-Ко-411»,2024,Республика Алтай,Управленческий консалтинг,0,1,0,0,0,0,,high,,,,,,Рост выручки при сокращении штата без роста производительности.,,,,,1,3
C0468,ООО «Сигма-Пром-468»,2023,Севастополь,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0359,ООО «Сигма-Логистик-359»,2024,Кабардино-Балкарская Республика,Производство металлоконструкций,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0322,ООО «Трейд-Холдинг-322»,2023,Севастополь,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0206,ООО «Промт-Трейд-206»,2024,Амурская обл.,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0112,ООО «Ресурс-Корп-112»,2023,Хабаровский край,Производство хлебобулочных изделий,0,0,0,0,1,0,,,,,medium,,,,,,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",,1,2
C0471,ООО «Омега-Пром-471»,2025,Курганская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0109,ПАО «Капитал-Трейд-109»,2024,Республика Татарстан,Оптовая торговля,0,0,1,0,0,0,,,low,,,,,,Маржа выше отрасли. Повышенная эффективность.,,,,1,1
C0332,АО «Восточный-Торг-332»,2025,Вологодская обл.,Управленческий консалтинг,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0106,ООО «Восточный-Плюс-106»,2024,Свердловская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0231,АО «Альфа-Инвест-231»,2024,Сахалинская обл.,Производство алкогольных напитков,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0350,ПАО «Восточный-Ко-350»,2025,Республика Крым,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0219,ООО «Южный-Инжиниринг-219»,2025,Кемеровская обл.,Управленческий консалтинг,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0309,АО «Трейд-Торг-309»,2025,Карачаево-Черкесская Республика,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0314,ООО «Сигма-Сервис-314»,2025,Нижегородская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0440,ПАО «Вектор-Пром-440»,2024,Тамбовская обл.,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0267,АО «Монолит-Холдинг-267»,2025,Республика Мордовия,Электромонтажные работы,1,0,1,0,0,1,critical,,critical,,,critical,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-3.2). Многомерная аномалия.",3,4
C0058,ПАО «Промт-Логистик-058»,2024,Забайкальский край,Аренда недвижимости,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0081,АО «Логист-Трейд-081»,2025,Томская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0345,АО «Инвест-Корп-345»,2024,Республика Крым,Гостиницы,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0371,АО «Промт-Торг-371»,2025,Амурская обл.,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0244,ООО «Сигма-Пром-244»,2025,Республика Тыва,Частная медицина,0,1,0,0,0,0,,high,,,,,,Рост выручки при сокращении штата без роста производительности.,,,,,1,3
C0278,ПАО «Промт-Маркет-278»,2024,Новосибирская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0081,АО «Логист-Трейд-081»,2023,Томская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0104,ПАО «Промт-Инжиниринг-104»,2024,Костромская обл.,Рестораны и кафе,1,0,1,0,0,1,critical,,critical,,,critical,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-4.2). Многомерная аномалия.",3,4
C0476,ПАО «Восточный-Плюс-476»,2024,Смоленская обл.,Производство хлебобулочных изделий,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0352,ООО «Северный-Торг-352»,2024,Республика Крым,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0099,АО «Восточный-Инжиниринг-099»,2025,Республика Хакасия,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0479,АО «Вектор-Инвест-479»,2024,Томская обл.,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0388,ООО «Капитал-Пром-388»,2025,Калининградская обл.,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0019,АО «Прогресс-Ко-019»,2024,Республика Алтай,Гостиницы,1,0,1,0,0,1,critical,,high,,,critical,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,,Маржа ниже отрасли. Возможны операционные проблемы.,,,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-2.4). Многомерная аномалия.",3,4
C0168,ООО «Капитал-Логистик-168»,2025,Чеченская Республика,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0295,ООО «Бизнес-Инжиниринг-295»,2025,Оренбургская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0094,ООО «Бизнес-Пром-094»,2024,Архангельская обл.,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0087,ПАО «Южный-Ко-087»,2025,Республика Адыгея,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0194,ПАО «Южный-Торг-194»,2024,Республика Карелия,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0161,ООО «Прогресс-Корп-161»,2025,Еврейская АО,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0131,АО «Промт-Холдинг-131»,2023,Липецкая обл.,Электромонтажные работы,0,0,1,0,0,0,,,low,,,,,,Маржа выше отрасли. Повышенная эффективность.,,,,1,1
C0056,ООО «Мастер-Маркет-056»,2024,Белгородская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0106,ООО «Восточный-Плюс-106»,2023,Свердловская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0429,АО «Восточный-Холдинг-429»,2023,Сахалинская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0427,ООО «Вектор-Групп-427»,2023,Республика Ингушетия,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0476,ПАО «Восточный-Плюс-476»,2023,Смоленская обл.,Производство хлебобулочных изделий,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0281,ООО «Монолит-Ко-281»,2024,Республика Адыгея,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0150,ПАО «Инвест-Корп-150»,2023,Республика Татарстан,Розничная торговля,0,0,0,1,0,0,,,,critical,,,,,,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,,,1,4
C0474,ООО «Трейд-Торг-474»,2025,Калининградская обл.,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0193,ООО «Промт-Инвест-193»,2025,Орловская обл.,Гостиницы,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0024,АО «Южный-Инжиниринг-024»,2025,Ульяновская обл.,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0416,АО «Союз-Корп-416»,2023,Кабардино-Балкарская Республика,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0450,ООО «Промт-Пром-450»,2023,Курганская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0331,АО «Мастер-Групп-331»,2025,Республика Крым,Выращивание зерновых,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,,1,4
C0236,ООО «Металл-Ко-236»,2025,Омская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0127,ООО «Капитал-Маркет-127»,2023,Санкт-Петербург,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0381,ПАО «Трейд-Логистик-381»,2024,Иркутская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0462,ООО «Трейд-Холдинг-462»,2024,Чувашская Республика,Аудит и бухгалтерия,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0422,АО «Промт-Маркет-422»,2025,Вологодская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0094,ООО «Бизнес-Пром-094»,2023,Архангельская обл.,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0394,ПАО «Вектор-Корп-394»,2025,Республика Крым,Частная медицина,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0221,ПАО «Южный-Групп-221»,2024,Кемеровская обл.,Производство хлебобулочных изделий,0,1,0,0,0,0,,medium,,,,,,Рост выручки при сокращении штата с ростом rev_per_emp. Автоматизация/аутсорсинг.,,,,,1,2
C0203,ООО «Мастер-Инжиниринг-203»,2024,Иркутская обл.,Производство алкогольных напитков,0,1,0,0,1,1,,medium,,,critical,medium,,Рост выручки при сокращении штата с ростом rev_per_emp. Автоматизация/аутсорсинг.,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,"Сработало 2 флагов: H2(signal), H5(+5.1,micro). Большинство экономически объяснимо.",3,4
C0042,АО «Союз-Логистик-042»,2023,Республика Крым,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0276,ООО «Атлас-Логистик-276»,2025,Орловская обл.,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0325,ООО «Атлас-Логистик-325»,2025,Амурская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0267,АО «Монолит-Холдинг-267»,2024,Республика Мордовия,Электромонтажные работы,1,0,1,0,0,1,critical,,critical,,,critical,payout_ratio >= 1.5. Агрессивная дивидендная политика.,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,"Сработало 2 флагов (рисковых: 2): H1(payout=129.5), H3(-3.6). Многомерная аномалия.",3,4
C0348,АО «Северный-Трейд-348»,2024,Магаданская обл.,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0129,ООО «Восточный-Корп-129»,2025,Калининградская обл.,Лесозаготовка,0,1,0,0,0,0,,high,,,,,,Рост выручки при сокращении штата без роста производительности.,,,,,1,3
C0297,ООО «Вектор-Пром-297»,2023,Республика Мордовия,Частная медицина,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0321,ПАО «Гранит-Инвест-321»,2024,Республика Бурятия,Частная медицина,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0209,АО «Восточный-Логистик-209»,2023,Магаданская обл.,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0463,ООО «Промт-Групп-463»,2025,Камчатский край,Рестораны и кафе,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0270,ООО «Монолит-Логистик-270»,2025,Челябинская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0471,ООО «Омега-Пром-471»,2023,Курганская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0253,ПАО «Северный-Холдинг-253»,2024,Республика Хакасия,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0497,ООО «Мастер-Торг-497»,2024,Ивановская обл.,Рестораны и кафе,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0111,АО «Прогресс-Ко-111»,2025,Томская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0230,ПАО «Партнёр-Сервис-230»,2023,Республика Коми,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0488,ПАО «Прогресс-Пром-488»,2024,Томская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0476,ПАО «Восточный-Плюс-476»,2025,Смоленская обл.,Производство хлебобулочных изделий,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0033,ООО «Логист-Логистик-033»,2024,Чеченская Республика,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0399,ПАО «Трейд-Групп-399»,2023,Республика Бурятия,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0338,АО «Промт-Инвест-338»,2023,Республика Крым,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0029,АО «Трейд-Логистик-029»,2023,Удмуртская Республика,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0016,АО «Промт-Групп-016»,2025,Новосибирская обл.,Производство металлоконструкций,0,0,1,0,1,1,,,high,,medium,medium,,,Маржа ниже отрасли. Возможны операционные проблемы.,,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.","Сработало 2 флагов: H3(-2.2), H5(+3.2). Большинство экономически объяснимо.",3,3
C0185,АО «Трейд-Корп-185»,2024,Красноярский край,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0181,ООО «Атлас-Ко-181»,2025,Ставропольский край,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0365,АО «Союз-Инвест-365»,2025,Липецкая обл.,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0404,АО «Техно-Ко-404»,2023,Мурманская обл.,Розничная торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0360,ПАО «Сигма-Пром-360»,2023,Рязанская обл.,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0228,ООО «Мастер-Маркет-228»,2025,Республика Саха (Якутия),Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0363,ПАО «Сигма-Трейд-363»,2023,Республика Алтай,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0223,АО «Партнёр-Пром-223»,2024,Республика Башкортостан,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0171,АО «Логист-Логистик-171»,2025,Челябинская обл.,Аудит и бухгалтерия,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0050,АО «Трейд-Инвест-050»,2023,Республика Крым,Гостиницы,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,,1,4
C0187,ООО «Северный-Инвест-187»,2024,Алтайский край,Аудит и бухгалтерия,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0147,АО «Восточный-Пром-147»,2025,Свердловская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0345,АО «Инвест-Корп-345»,2023,Республика Крым,Гостиницы,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,,1,4
C0226,ООО «Партнёр-Маркет-226»,2025,Республика Калмыкия,Грузоперевозки автомобильным транспортом,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,,1,4
C0458,ПАО «Гранит-Маркет-458»,2024,Республика Хакасия,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0060,АО «Атлас-Логистик-060»,2023,Мурманская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0232,ООО «Техно-Ко-232»,2025,Республика Ингушетия,Аренда недвижимости,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0173,ПАО «Северный-Инжиниринг-173»,2025,Тульская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0318,ООО «Трейд-Пром-318»,2024,Тюменская обл.,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0316,ПАО «Техно-Сервис-316»,2024,Пензенская обл.,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0236,ООО «Металл-Ко-236»,2023,Омская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0071,ПАО «Бизнес-Трейд-071»,2023,Брянская обл.,Рестораны и кафе,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0325,ООО «Атлас-Логистик-325»,2024,Амурская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0328,ООО «Союз-Холдинг-328»,2025,Пермский край,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0354,ООО «Атлас-Корп-354»,2023,Ивановская обл.,Аренда недвижимости,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0133,АО «Альфа-Логистик-133»,2023,Ленинградская обл.,Управленческий консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0020,АО «Техно-Пром-020»,2025,Мурманская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0369,ПАО «Строй-Торг-369»,2024,Ненецкий АО,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0080,АО «Инвест-Инжиниринг-080»,2023,Свердловская обл.,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0117,ООО «Промт-Групп-117»,2023,Ульяновская обл.,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0315,ООО «Прогресс-Холдинг-315»,2024,Смоленская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0437,АО «Восточный-Торг-437»,2023,Курская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0193,ООО «Промт-Инвест-193»,2023,Орловская обл.,Гостиницы,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,,1,4
C0403,ООО «Техно-Торг-403»,2025,Ханты-Мансийский АО,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0334,ПАО «Северный-Сервис-334»,2024,Саратовская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0478,АО «Металл-Сервис-478»,2023,Тульская обл.,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0314,ООО «Сигма-Сервис-314»,2023,Нижегородская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0201,ООО «Мастер-Сервис-201»,2024,Ярославская обл.,Рестораны и кафе,0,1,0,0,0,0,,high,,,,,,Рост выручки при сокращении штата без роста производительности.,,,,,1,3
C0013,ООО «Партнёр-Сервис-013»,2025,Республика Крым,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0319,АО «Монолит-Ко-319»,2023,Чувашская Республика,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0052,ПАО «Южный-Плюс-052»,2025,Кировская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0243,АО «Партнёр-Маркет-243»,2023,Республика Марий Эл,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0163,АО «Северный-Сервис-163»,2024,Архангельская обл.,Гостиницы,0,1,0,0,0,0,,high,,,,,,Рост выручки при сокращении штата без роста производительности.,,,,,1,3
C0325,ООО «Атлас-Логистик-325»,2023,Амурская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0306,АО «Трейд-Инвест-306»,2025,Ростовская обл.,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0487,АО «Южный-Корп-487»,2024,Самарская обл.,Аудит и бухгалтерия,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0457,ООО «Партнёр-Холдинг-457»,2023,Курганская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0183,АО «Техно-Холдинг-183»,2023,Тверская обл.,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0168,ООО «Капитал-Логистик-168»,2023,Чеченская Республика,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0474,ООО «Трейд-Торг-474»,2023,Калининградская обл.,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0226,ООО «Партнёр-Маркет-226»,2024,Республика Калмыкия,Грузоперевозки автомобильным транспортом,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,,1,4
C0103,ООО «Вектор-Логистик-103»,2023,Ярославская обл.,Управленческий консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0490,АО «Кристалл-Холдинг-490»,2024,Волгоградская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0465,ООО «Логист-Маркет-465»,2024,Камчатский край,Транспортная логистика,0,0,1,1,0,1,,,critical,high,,critical,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",Повышенное финансовое давление по прокси-индикатору.,,"Сработало 2 флагов (рисковых: 2): H3(-6.4), H4(fpr=1.68). Многомерная аномалия.",3,4
C0042,АО «Союз-Логистик-042»,2024,Республика Крым,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0059,АО «Бизнес-Плюс-059»,2025,Пермский край,Аренда недвижимости,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0184,ПАО «Металл-Холдинг-184»,2025,Тульская обл.,Розничная торговля,0,0,0,1,0,0,,,,critical,,,,,,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,,,1,4
C0062,ООО «Капитал-Холдинг-062»,2023,Калужская обл.,Аудит и бухгалтерия,0,0,1,1,0,1,,,critical,high,,critical,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",Повышенное финансовое давление по прокси-индикатору.,,"Сработало 2 флагов (рисковых: 2): H3(-3.4), H4(fpr=1.27). Многомерная аномалия.",3,4
C0228,ООО «Мастер-Маркет-228»,2024,Республика Саха (Якутия),Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0211,ПАО «Мастер-Плюс-211»,2023,Республика Крым,Лесозаготовка,0,0,0,0,1,0,,,,,critical,,,,,,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,,1,4
C0197,ООО «Логист-Ко-197»,2023,Республика Калмыкия,Строительство зданий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0161,ООО «Прогресс-Корп-161»,2023,Еврейская АО,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0037,ООО «Инвест-Групп-037»,2025,Республика Ингушетия,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0038,ПАО «Южный-Холдинг-038»,2025,Алтайский край,Аренда недвижимости,0,0,0,0,0,0,,,,,,,,,,,,,0,0
