company_id,company_name,inn,ogrn_year,region,okved_code,okved_section,founder_id,address_hash,year,revenue,cost_of_goods,gross_profit,opex,operating_profit,net_profit,taxes_paid,headcount,payroll_fund,dividends_paid,net_margin,gross_margin,operating_margin,rev_per_emp,profit_per_emp,payroll_per_emp,tax_to_profit,payout_ratio,financial_pressure_ratio,company_age,rev_growth,profit_growth,emp_growth,payroll_growth,net_margin_zscore,rev_per_emp_zscore,financial_pressure_zscore,rev_growth_zscore,emp_growth_zscore,hypothesis_code,metric,value,anomaly_zscore,interpretation,interpretation_reason,criticality,criticality_score
C0406,ООО «Партнёр-Групп-406»,7761387351,2022,Иркутская обл.,2.4,Лесозаготовка,FND-78875,d800149d2f94,2025,3278581388,1282122076,1996459312,513943905,1482515407,1082240733,485884448,676,669983557,0,0.3300942099412662,0.6089399882849575,0.45218197493165296,4849972.467455621,1600947.829881657,991099.9363905325,0.44896152323995,0,0.5008007661315164,3,-0.36951554667442243,-0.31645188256656354,-0.0714285714285714,0.45854067460472314,0.580837867920614,0.7174510538359379,-0.6516105731025542,-1.564814614388579,-1.228517847176641,,,,,,,,
C0407,ПАО «Финанс-Торг-407»,6284224318,2023,Республика Крым,1.11,Выращивание зерновых,FND-82161,2bd7f907b7f5,2023,25380901,12496849,12884052,3861813,9022239,8014430,3042514,4,5055947,2510482,0.31576617394315515,0.5076278418957625,0.35547355076165343,6345225.25,2003607.5,1263986.75,0.3796294933014575,0.31324523390933606,0.730733545626795,0,,,,,0.5428275803545632,-0.17398738851940007,0.6660726497523721,,,,,,,,,,
C0407,ПАО «Финанс-Торг-407»,6284224318,2023,Республика Крым,1.11,Выращивание зерновых,FND-82161,2bd7f907b7f5,2024,22260675,13415264,8845411,1897627,6947784,5204605,2316846,4,5015159,0,0.23380265872440975,0.3973559202494983,0.31211021229140623,5565168.75,1301151.25,1253789.75,0.4451530903882235,0,0.47645869705771726,1,-0.12293598245389314,-0.35059573793769483,0,-0.008067331402010325,-0.463166753862037,-0.16407625267809264,-1.1673595735425322,-1.4645003446391622,0,,,,,,,,
C0407,ПАО «Финанс-Торг-407»,6284224318,2023,Республика Крым,1.11,Выращивание зерновых,FND-82161,2bd7f907b7f5,2025,28445009,14314038,14130971,3082753,11048218,7911297,3511845,4,3072862,2367335,0.27812601500670997,0.4967820892586112,0.3884062051096556,7111252.25,1977824.25,768215.5,0.44390256110976495,0.2992347525317277,0.6342050379977426,2,0.2778143070684065,0.5200571417043176,0,-0.3872852286437978,0,-0.2322306784993621,0.19798040450270987,1.5837546365275739,0,,,,,,,,
C0408,ООО «Премиум-Трейд-408»,4644483312,2020,Чукотский АО,62.02,IT-консалтинг,FND-19946,7ed2d3454c5e,2023,71123634,13412141,57711493,9657138,48054355,40981857,7748497,12,13152050,0,0.5762058924042042,0.8114249758385518,0.6756453839239992,5926969.5,3415154.75,1096004.1666666667,0.18907139810672804,0,0.30159737853255675,3,,,,,1.505656718286117,0.06901227687867025,-0.6198142047087911,,,,,,,,,,
C0408,ООО «Премиум-Трейд-408»,4644483312,2020,Чукотский АО,62.02,IT-консалтинг,FND-19946,7ed2d3454c5e,2024,68403634,22702528,45701106,6126962,39574144,32562477,10066067,11,8536011,0,0.4760343142003245,0.6681093288113903,0.5785386197464304,6218512.181818182,2960225.1818181816,776001,0.3091308747795814,0,0.3543246633899845,4,-0.038243265241480806,-0.20544164213934957,-0.08333333333333337,-0.3509748670359374,0.09023012713182325,0.0315477230456007,-0.3880058250159432,-0.9633799429091245,-1.4783649665257506,,,,,,,,
C0408,ООО «Премиум-Трейд-408»,4644483312,2020,Чукотский АО,62.02,IT-консалтинг,FND-19946,7ed2d3454c5e,2025,71980831,19609056,52371775,7652742,44719033,33374327,10320003,12,10415768,10626804,0.46365576135124087,0.72757947181799,0.6212630832228097,5998402.583333333,2781193.9166666665,867980.6666666666,0.30921980838744706,0.3184125330826896,0.5460870669363412,5,0.052295423368881266,0.024932071353171326,0.09090909090909083,0.22021492240345042,-0.08285164267464601,0.04840926702865744,1.3794480811848868,0.11193545642698491,1.4102988607237896,,,,,,,,
C0409,АО «Строй-Групп-409»,1353627781,2012,Республика Ингушетия,2.4,Лесозаготовка,FND-28070,75ac2c91d93e,2023,75389026,40772369,34616657,8146869,26469788,20405841,6753201,3,1603013,7001594,0.2706738909188189,0.45917368663179176,0.3511092980561919,25129675.333333332,6801947,534337.6666666666,0.33094450750645366,0.3431171496435751,0.632691481444901,11,,,,,0.048478724051952644,10.9301998039027,0.7722108724372304,,,H5,rev_per_emp,25129675.333333332,10.9301998039027,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0409,АО «Строй-Групп-409»,1353627781,2012,Республика Ингушетия,2.4,Лесозаготовка,FND-28070,75ac2c91d93e,2024,74815384,45522579,29292805,10519155,18773650,13771071,9106439,2,1064405,6548255,0.18406737042210464,0.391534513810689,0.25093301666405937,37407692,6885535.5,532202.5,0.6612731137614496,0.47550804145879433,0.8935248433873096,12,-0.007609091540723756,-0.32514072808858996,-0.33333333333333337,-0.3359972751312684,-1.2884793432124522,16.80439341742949,2.077766003855755,-0.5885911027590159,-5.159924133055943,H5,rev_per_emp,37407692,16.80439341742949,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0409,АО «Строй-Групп-409»,1353627781,2012,Республика Ингушетия,2.4,Лесозаготовка,FND-28070,75ac2c91d93e,2025,78154957,43446119,34708838,7229738,27479100,22008276,11620145,2,1916009,0,0.28159795417711,0.44410283534542794,0.3515976600179052,39077478.5,11004138,958004.5,0.5279897889321272,0,0.5430859713598017,13,0.044637517331996834,0.5981528234078526,0,0.8000751593613333,0.029955257159903853,14.899922772511307,-0.3586470250833133,0.10346492710805037,0,H5,rev_per_emp,39077478.5,14.899922772511307,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0410,АО «Северный-Торг-410»,7069982722,2020,Республика Адыгея,62.02,IT-консалтинг,FND-82432,73f124c77df2,2023,54275218,18874045,35401173,4651681,30749492,22079196,4400593,17,12113857,10272250,0.40680068756241566,0.6522529858839075,0.5665475539867938,3192659.882352941,1298776.2352941176,712579.8235294118,0.19930947666753807,0.46524565477837143,0.5458724206680948,3,,,,,-0.8995957928241948,-0.4572576647333967,0.7019763387418907,,,,,,,,,,
C0410,АО «Северный-Торг-410»,7069982722,2020,Республика Адыгея,62.02,IT-консалтинг,FND-82432,73f124c77df2,2024,68763268,23867025,44896243,5671261,39224982,29105229,8691440,17,17282298,0,0.42326709952179703,0.6529102572611878,0.570435104974941,4044898.117647059,1712072.294117647,1016605.7647058824,0.2986212546206044,0,0.3199087504938888,4,0.26693674450096183,0.3182196036486111,0,0.4266552758547504,-0.4998038181561386,-0.3782715643651553,-0.6744907594765952,1.3373508720782696,-0.4326921853246104,,,,,,,,
C0410,АО «Северный-Торг-410»,7069982722,2020,Республика Адыгея,62.02,IT-консалтинг,FND-82432,73f124c77df2,2025,60337434,12539863,47797571,9237205,38560366,31021926,8213180,16,21335014,8572973,0.5141406245416402,0.7921710923271944,0.6390786522343658,3771089.625,1938870.375,1333438.375,0.2647540323576299,0.27635205499490906,0.544449382166303,5,-0.12253393774129528,0.06585404292816244,-0.05882352941176472,0.23450099055114082,0.5865617373908273,-0.39470061653899735,1.3659714797878078,-0.9694556424746048,-0.912546321644806,,,,,,,,
C0411,ООО «Южный-Ко-411»,9448018374,2020,Республика Алтай,70.22,Управленческий консалтинг,FND-56486,139c3c1b7ca4,2023,237907807,80406800,157501007,26252522,131248485,108170634,20968315,86,83133029,0,0.45467458745479505,0.6620253827988083,0.55167792370933,2766369.8488372094,1257798.0697674418,966663.1279069767,0.19384480079870844,0,0.2998129211961165,3,,,,,0,-0.6744907594765952,-0.8767217311543631,,,,,,,,,,
C0411,ООО «Южный-Ко-411»,9448018374,2020,Республика Алтай,70.22,Управленческий консалтинг,FND-56486,139c3c1b7ca4,2024,287495165,74392452,213102713,24246643,188856070,139605353,37136957,74,53297660,0,0.48559200291246635,0.7412392935373365,0.6569017256342381,3885069.7972972975,1886558.8243243243,720238.6486486486,0.26601384690456675,0,0.2880470132728906,4,0.20843098267893323,0.2906030762471079,-0.13953488372093026,-0.3588870676178538,0.2786473973052221,-0.4600507576832886,-0.8097173887242823,0.9271213964541677,-1.1529086237565047,H2,rev_growth,0.20843098267893323,-0.4600507576832886,risk,Рост выручки при сокращении штата без роста производительности.,high,3
C0411,ООО «Южный-Ко-411»,9448018374,2020,Республика Алтай,70.22,Управленческий консалтинг,FND-56486,139c3c1b7ca4,2025,290189124,64220625,225968499,51745412,174223087,141965099,43520061,92,48249482,46884491,0.4892157812227311,0.7786938941240266,0.6003777281466965,3154229.6086956523,1543098.902173913,524450.8913043478,0.3065546483364901,0.3302536421293236,0.6290698244625681,5,0.009370449760433441,0.016902976492599198,0.2432432432432432,-0.09471669112677739,0.27078266938355305,-0.5728397074577655,0.8872947793344642,-0.5250664771891012,2.558203691348171,,,,,,,,
C0412,АО «Атлас-Торг-412»,791936668,2023,Тамбовская обл.,56.1,Рестораны и кафе,FND-36765,012d9fe15b24,2023,113918095,68292766,45625329,14303419,31321910,-393690,10375252,77,63333417,33766307,-0.0034559039983946362,0.40050993654695505,0.2749511392373617,1479455.7792207792,-5112.857142857143,822511.9090909091,,,1.2809765821085914,0,,,,,-3.7696450853980283,-1.4607805917249843,2.691454188783861,,,H1,dividends_paid,33766307,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4
C0412,АО «Атлас-Торг-412»,791936668,2023,Тамбовская обл.,56.1,Рестораны и кафе,FND-36765,012d9fe15b24,2024,126573895,59637239,66936656,15055875,51880781,-200878,15517554,69,43083273,51633753,-0.0015870413089523713,0.5288346068515944,0.4098853163995625,1834404.2753623188,-2911.2753623188405,624395.2608695652,,,1.228133983866777,1,0.11109560776977534,-0.4897558993116411,-0.10389610389610393,-0.31973869339783134,-4.194004713600435,-1.1929409720969628,3.163174996494855,0.2680011835657319,-1.0149077258582004,H1,dividends_paid,51633753,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4
C0412,АО «Атлас-Торг-412»,791936668,2023,Тамбовская обл.,56.1,Рестораны и кафе,FND-36765,012d9fe15b24,2025,121101698,63607620,57494078,14653388,42840690,965689,17678511,74,59870759,63501705,0.007974198677214253,0.4747586445897728,0.3537579629973479,1636509.4324324324,13049.851351351352,809064.3108108108,18.306629774181957,65.75792517052591,1.666843044252314,2,-0.043233219614518426,-5.807340774002131,0.07246376811594213,0.3896520582361511,-3.1222298652578817,-0.8037883859376487,7.304950263925216,-0.6042154414816654,0.7078613667670427,H1,payout_ratio,65.75792517052591,,risk,payout_ratio >= 1.5. Агрессивная дивидендная политика.,critical,4
C0413,ПАО «Восточный-Инжиниринг-413»,8015064109,2023,Республика Крым,49.41,Грузоперевозки автомобильным транспортом,FND-36986,eb1848290d5a,2023,49001170,29069826,19931344,7133070,12798274,11274868,4643917,2,2367758,0,0.23009385286106435,0.4067524101975524,0.2611830288950243,24500585,5637434,1183879,0.41188216128117866,0,0.5908777150201211,0,,,,,-0.012603027342832272,4.175128152147022,-0.31184748810805485,,,H5,rev_per_emp,24500585,4.175128152147022,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0413,ПАО «Восточный-Инжиниринг-413»,8015064109,2023,Республика Крым,49.41,Грузоперевозки автомобильным транспортом,FND-36986,eb1848290d5a,2024,53526688,27008492,26518196,8123262,18394934,16489963,5616451,2,2660490,0,0.308069929527491,0.49542007904542873,0.3436591107598512,26763344,8244981.5,1330245,0.3405981565877376,0,0.5181239704239308,1,0.09235530498557476,0.4625415570275413,0,0.12363256717958504,0.829392591626348,3.9820956495091693,-0.5745841524350429,0.010447889709167303,0,H5,rev_per_emp,26763344,3.9820956495091693,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0413,ПАО «Восточный-Инжиниринг-413»,8015064109,2023,Республика Крым,49.41,Грузоперевозки автомобильным транспортом,FND-36986,eb1848290d5a,2025,59319408,34940233,24379175,9795497,14583678,10568785,6992667,2,1241646,0,0.17816740517707122,0.4109814278659018,0.24585002601509442,29659704,5284392.5,620823,0.6616339531932952,0,0.6886272402573098,2,0.10822115502457397,-0.35907770078077195,0,-0.533301760202068,-1.0260381377042596,5.024496425827906,-0.021286013222936318,0.712260730233821,-0.6744907594765952,H5,rev_per_emp,29659704,5.024496425827906,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0414,ПАО «Альфа-Плюс-414»,3939147392,2020,Хабаровский край,10.71,Производство хлебобулочных изделий,FND-50600,3bf29f38421b,2023,61040759,36662131,24378628,8313697,16064931,13748678,10997860,24,16155924,2080983,0.22523766455787353,0.39938277962762553,0.2631836704389603,2543364.9583333335,572861.5833333334,673163.5,0.7999212724307021,0.15135877063962078,0.8775120568721094,3,,,,,0.7106844875517981,-0.7252151138802523,1.0389765297077105,,,,,,,,,,
C0414,ПАО «Альфа-Плюс-414»,3939147392,2020,Хабаровский край,10.71,Производство хлебобулочных изделий,FND-50600,3bf29f38421b,2024,71045427,43636320,27409107,10933668,16475439,14572472,12144132,25,15909088,2929337,0.2051148485602036,0.38579692117270264,0.23190006303994767,2841817.08,582898.88,636363.52,0.8333611483350251,0.20101853686869325,0.9488502124494607,4,0.16390143510502542,0.059918051757412494,0.04166666666666674,-0.015278358576086393,0.5913771175900038,-0.6267435487013984,1.1519376545137399,1.6380410577568174,0.46839636074763596,,,,,,,,
C0414,ПАО «Альфа-Плюс-414»,3939147392,2020,Хабаровский край,10.71,Производство хлебобулочных изделий,FND-50600,3bf29f38421b,2025,86297094,46506505,39790589,13571341,26219248,21284034,11512057,24,16131730,0,0.2466367407458703,0.4610884000334936,0.30382538721408164,3595712.25,886834.75,672155.4166666666,0.5408775892765441,0,0.6303851898246593,5,0.21467485866472447,0.4605644121326842,-0.040000000000000036,0.013994642559020276,0.974491275596219,-0.4502797373641677,-0.7684829126314062,1.1903129736327083,-0.45209228786225025,,,,,,,,
C0415,ПАО «Трейд-Пром-415»,7429486235,2019,Сахалинская обл.,1.11,Выращивание зерновых,FND-70319,0b794a03744a,2023,52940904,27506111,25434793,5669806,19764987,17772080,8827106,4,5587046,7679400,0.3356965721628025,0.48043745154030615,0.37334056479277344,13235226,4443020,1396761.5,0.4966838996898506,0.4321047395690319,0.871888833536015,4,,,,,0.8431458018193168,0.8787373923077317,1.31046177979069,,,,,,,,,,
C0415,ПАО «Трейд-Пром-415»,7429486235,2019,Сахалинская обл.,1.11,Выращивание зерновых,FND-70319,0b794a03744a,2024,45653471,18214614,27438857,7843168,19595689,14429986,2865642,4,4873741,7112620,0.3160764271351898,0.6010245529852484,0.4292267065520604,11413367.75,3607496.5,1218435.25,0.19858938186080013,0.49290553712248925,0.6494960777702948,5,-0.13765222067231797,-0.1880530585052509,0,-0.12767122375580942,0.5114100766408946,0.9286396347244352,0.3383101104451763,-1.5833591130499372,0,,,,,,,,
C0415,ПАО «Трейд-Пром-415»,7429486235,2019,Сахалинская обл.,1.11,Выращивание зерновых,FND-70319,0b794a03744a,2025,58849066,40152505,18696561,6327344,12369217,8864848,7024700,4,3651973,4123954,0.1506370211551021,0.31770361487130483,0.21018544287516813,14712266.5,2216212,912993.25,0.79242193436368,0.4652030130691468,0.9347172455939892,6,0.28903815440451397,-0.3856648232368347,0,-0.2506838176259264,-1.6368077514671622,1.043265362992183,2.6490861563801307,1.654784514669328,0,,,,,,,,
C0416,АО «Союз-Корп-416»,7388416436,2022,Кабардино-Балкарская Республика,62.02,IT-консалтинг,FND-22521,92cf3f7ef906,2023,574679024,178396868,396282156,76408498,319873658,255395890,63958473,29,21193613,0,0.4444148460863259,0.6895712901468282,0.55661272578482,19816518.068965517,8806754.827586208,730814.2413793104,0.25042874808987725,0,0.35420966822437494,1,,,,,-0.36554166309760233,2.742320327741464,-0.3351251657633107,,,,,,,,,,
C0416,АО «Союз-Корп-416»,7388416436,2022,Кабардино-Балкарская Республика,62.02,IT-консалтинг,FND-22521,92cf3f7ef906,2024,653035727,179853181,473182546,98504090,374678456,266206556,91734247,30,33552331,0,0.407644704559939,0.7245890637159581,0.5737487866418065,21767857.566666666,8873551.866666667,1118411.0333333334,0.3445980008095668,0,0.40204005538276977,2,0.13634863937542985,0.04232905235867346,0.034482758620689724,0.5831340791209125,-0.6744907594765952,2.9632648803655073,0.009186630377799203,0.3528562527003866,0,,,,,,,,
C0416,АО «Союз-Корп-416»,7388416436,2022,Кабардино-Балкарская Республика,62.02,IT-консалтинг,FND-22521,92cf3f7ef906,2025,502159997,161480055,340679942,54078790,286601152,248237172,46929806,28,16727980,0,0.4943388033356229,0.6784290744688689,0.5707367247733993,17934285.60714286,8865613.285714285,597427.8571428572,0.18905229068594126,0,0.296491174112035,3,-0.23103748196612828,-0.06750165837388322,-0.06666666666666665,-0.5014361297282147,0.3239958269915095,2.4229780123723748,-0.6744907594765952,-1.6405944384922007,-1.0342191645307797,,,,,,,,
C0417,АО «Техно-Пром-417»,2967249590,2015,Республика Башкортостан,52.29,Транспортная логистика,FND-76112,4f714c73db51,2023,372794676,175566547,197228129,64376079,132852050,347453,65566427,47,31298146,34405070,0.0009320224304920063,0.5290529658744375,0.3563678843954306,7931801.617021277,7392.617021276596,665918,188.70588827841465,99.02078842318241,0.8332866961385614,8,,,,,-4.075565318895425,0.03990932625135677,0.9575344932340686,,,H1,payout_ratio,99.02078842318241,,risk,payout_ratio >= 1.5. Агрессивная дивидендная политика.,critical,4
C0417,АО «Техно-Пром-417»,2967249590,2015,Республика Башкортостан,52.29,Транспортная логистика,FND-76112,4f714c73db51,2024,347926542,214294853,133631689,49260498,84371191,-1808881,35642778,45,32246980,74124993,-0.0051990313518535764,0.3840801803502534,0.24249713895066966,7731700.933333334,-40197.35555555556,716599.5555555555,,,1.190049083342799,9,-0.06670732068072771,-6.206117086339735,-0.04255319148936165,0.0303159810168947,-6.898513555045318,0.24645702460311608,2.2559577344159227,-0.6182532940244809,-0.41568029197383677,H1,dividends_paid,74124993,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4
C0417,АО «Техно-Пром-417»,2967249590,2015,Республика Башкортостан,52.29,Транспортная логистика,FND-76112,4f714c73db51,2025,379017347,194279655,184737692,39827816,144909876,-1115749,52386614,42,43189053,54240726,-0.002943794021121677,0.4874122344590207,0.38233045834706875,9024222.547619049,-26565.45238095238,1028310.7857142857,,,0.7927735505107425,10,0.08936025639573075,-0.3831827522097916,-0.06666666666666665,0.3393208604340623,-2.997560345578165,0.311974587785835,0.6844539483219875,0.9198134957168539,-1.0424387651838989,H1,dividends_paid,54240726,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4
C0418,АО «Альфа-Групп-418»,6643310271,2008,Псковская обл.,62.01,Разработка ПО,FND-73538,7d0a9bd08315,2023,17462391,4830369,12632022,2155729,10476293,8718013,2389023,21,25889296,0,0.4992450919235516,0.7233844437454183,0.5999346252182762,831542.4285714285,415143.4761904762,1232823.619047619,0.27403297058630216,0,0.35978024737449,15,,,,,0.15811798654093298,-0.8283611753331959,-0.9161171035946661,,,,,,,,,,
C0418,АО «Альфа-Групп-418»,6643310271,2008,Псковская обл.,62.01,Разработка ПО,FND-73538,7d0a9bd08315,2024,20667669,5439341,15228328,1745084,13483244,11498353,2616635,21,12603444,0,0.5563449366254124,0.7368188449311821,0.6523833916635688,984174.7142857143,547540.619047619,600164,0.22756606967971849,0,0.2864213983307951,16,0.18355321444812445,0.3189190013825398,0,-0.5131793463986043,0.8622393974735855,-1.014288905441997,-0.9649891246388591,0.7639242644217913,-0.03881408679829307,,,,,,,,
C0418,АО «Альфа-Групп-418»,6643310271,2008,Псковская обл.,62.01,Разработка ПО,FND-73538,7d0a9bd08315,2025,21186169,6013907,15172262,2488755,12683507,9917244,2836809,21,16080890,0,0.4680999193388857,0.7161399496058017,0.5986692072549785,1008865.1904761905,472249.71428571426,765756.6666666666,0.2860481198203856,0,0.3510065934796011,17,0.025087492934012134,-0.13750743258621478,0,0.27591236173223765,0.26070845576893953,-0.9874229152975957,-0.3508465973059937,-0.23723950550638315,0,,,,,,,,
C0419,ООО «Кристалл-Холдинг-419»,8101253076,2022,Иркутская обл.,52.29,Транспортная логистика,FND-67757,fc9e62695def,2023,1762301355,1023051062,739250293,158543144,580707149,433329598,252222963,3,3822950,0,0.24588847802366923,0.419480068435855,0.329516372073606,587433785,144443199.33333334,1274316.6666666667,0.5820580088784981,0,0.5556522748649083,1,,,,,-0.21880740415940828,71.77848887380195,-0.5736895616911682,,,H5,rev_per_emp,587433785,71.77848887380195,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0419,ООО «Кристалл-Холдинг-419»,8101253076,2022,Иркутская обл.,52.29,Транспортная логистика,FND-67757,fc9e62695def,2024,1985546514,893901624,1091644890,251270648,840374242,707349307,339403741,3,1767590,236464873,0.3562491747297339,0.5497956770606282,0.42324580969247444,661848838,235783102.33333334,589196.6666666666,0.4798248017510251,0.33429717207597404,0.7576999348203792,2,0.12667819744143594,0.6323586255467368,0,-0.5376371650165448,2.731553791057979,110.507453020616,0.2780992206720945,0.3482056813100189,0,H5,rev_per_emp,661848838,110.507453020616,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0419,ООО «Кристалл-Холдинг-419»,8101253076,2022,Иркутская обл.,52.29,Транспортная логистика,FND-67757,fc9e62695def,2025,1981606590,1196488565,785118025,245687604,539430421,459660846,302156097,3,2846908,0,0.23196372494905762,0.39620277251903974,0.2722187258168131,660535530,153220282,948969.3333333334,0.6573457357296862,0,0.6977851527482126,3,-0.001984302040883845,-0.35016428029101043,0,0.6106155839306626,-0.3763039719826188,96.68722242524504,0.2849288269041369,0.02550804178912076,0,H5,rev_per_emp,660535530,96.68722242524504,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или транзитные операции.",high,3
C0420,ООО «Восточный-Корп-420»,656616450,2023,Тамбовская обл.,46.9,Оптовая торговля,FND-36442,77340c2e00e9,2023,308820542,230231763,78588779,34793905,43794874,31633846,3057384,52,65379043,13701579,0.10243439699681636,0.25448041276995104,0.14181334478714827,5938856.576923077,608343.1923076923,1257289.2884615385,0.09664913965883251,0.4331303566439566,0.6559825544560248,0,,,,,0.6203560723958852,0.33794403664822376,-1.3670328512874625,,,,,,,,,,
C0420,ООО «Восточный-Корп-420»,656616450,2023,Тамбовская обл.,46.9,Оптовая торговля,FND-36442,77340c2e00e9,2024,735931727,653075346,82856381,67635523,15220858,13202948,4752851,56,54897869,6240870,0.017940452239804033,0.1125870484450523,0.02068243213544726,13141637.982142856,235766.92857142858,980319.0892857143,0.359984073253943,0.47268761491751693,0.9489823602119432,1,1.3830400731567916,-0.5826322224619795,0.07692307692307687,-0.16031397094631683,-0.9688199182814816,1.9477037262372892,-0.6813583669903724,9.90160071511234,0.6355778310452529,,,,,,,,
C0420,ООО «Восточный-Корп-420»,656616450,2023,Тамбовская обл.,46.9,Оптовая торговля,FND-36442,77340c2e00e9,2025,996852158,805718028,191134130,102133552,89000578,70837292,9609655,63,73198327,0,0.07106098073973373,0.19173768995341836,0.08928162244094776,15823050.126984127,1124401.4603174604,1161878.2063492064,0.13565813611282598,0,0.5846324097114419,2,0.35454434348636266,4.365263273020541,0.125,0.3333546152765967,0.10998696516028886,2.5032333850548647,-2.2802670660224735,2.1346418779574052,1.6862268986914866,,,,,,,,
C0421,ООО «Альфа-Сервис-421»,8609086705,2021,Курская обл.,49.41,Грузоперевозки автомобильным транспортом,FND-52294,51594de14eeb,2023,63476488,51425665,12050823,11086912,963911,712626,6628691,24,19263506,0,0.011226613545475295,0.18984703438539322,0.01518532342243005,2644853.6666666665,29692.75,802646.0833333334,9.301781018374294,0,1.470074118589245,2,,,,,-4.548841832779812,-0.6322960081709115,3.871888007222452,,,H3,net_margin,0.011226613545475295,-4.548841832779812,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4
C0421,ООО «Альфа-Сервис-421»,8609086705,2021,Курская обл.,49.41,Грузоперевозки автомобильным транспортом,FND-52294,51594de14eeb,2024,62243811,50902403,11341408,9224148,2117260,1687867,11599347,22,27949077,0,0.02711702533766771,0.1822094087394488,0.034015590722746715,2829264.1363636362,76721.22727272728,1270412.5909090908,6.872192536497248,0,1.836059067798284,3,-0.019419426607218737,1.368517286767533,-0.08333333333333337,0.4508821499056299,-4.862678595638257,-0.6491128910003667,5.05208275606863,-0.7302375602983133,-0.7577612236095089,H3,net_margin,0.02711702533766771,-4.862678595638257,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4
C0421,ООО «Альфа-Сервис-421»,8609086705,2021,Курская обл.,49.41,Грузоперевозки автомобильным транспортом,FND-52294,51594de14eeb,2025,62137041,54658697,7478344,5457514,2020830,1522624,8963694,25,16118922,0,0.024504288834738687,0.12035243197370792,0.032522147296972184,2485481.64,60904.96,644756.88,5.887004276827372,0,1.9283959122500918,4,-0.0017153512660077475,-0.09790048623499359,0.13636363636363646,-0.4232753375004119,-3.596176029802433,-0.8331665510884931,8.018852650549134,-0.15856785853968264,1.787153871200952,H3,net_margin,0.024504288834738687,-3.596176029802433,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4
C0422,АО «Промт-Маркет-422»,2314334086,2021,Вологодская обл.,49.41,Грузоперевозки автомобильным транспортом,FND-15759,4da04049a062,2023,4909143434,2440361483,2468781951,748594957,1720186994,1225793730,603969226,590,809143492,0,0.2496960511502545,0.5028946463249744,0.3504047125790295,8320582.091525423,2077616.4915254237,1371429.647457627,0.4927168504932718,0,0.547867008851119,2,,,,,0.39367181227845466,0.6161469535823048,-0.5165178181366934,,,,,,,,,,
C0422,АО «Промт-Маркет-422»,2314334086,2021,Вологодская обл.,49.41,Грузоперевозки автомобильным транспортом,FND-15759,4da04049a062,2024,5214025023,2221542545,2992482478,676925662,2315556816,1660481769,837856656,532,677459769,0,0.3184644802576353,0.5739294431460575,0.4441015924905737,9800798.915413534,3121206.332706767,1273420.6184210526,0.5045864830570145,0,0.5061958855686907,3,0.062104844378437773,0.3546176068301474,-0.09830508474576272,-0.16274458646946643,1.0399849073962508,0.6998686279528237,-0.6255087848167994,-0.19000954560240557,-0.8939013756478271,,,,,,,,
C0422,АО «Промт-Маркет-422»,2314334086,2021,Вологодская обл.,49.41,Грузоперевозки автомобильным транспортом,FND-15759,4da04049a062,2025,5313359838,2573412781,2739947057,415635200,2324311857,1775786157,407610392,546,460358308,643844962,0.33421153679447074,0.5156712777863248,0.4374467244580396,9731428.274725275,3252355.598901099,843147.0842490842,0.22953799385879547,0.3625689723179884,0.5354448547653087,4,0.019051464954966013,0.06944032156970947,0.026315789473684292,-0.32046399053402685,1.583924129466986,0.7287664003920077,-1.0147032918055707,0.005930158299502417,-0.19943653250373408,,,,,,,,
C0423,ООО «Союз-Пром-423»,7952036397,2022,Саратовская обл.,62.02,IT-консалтинг,FND-53522,efd7e9ed0e5e,2023,516075179,149927397,366147782,38091974,328055808,231107170,58749597,132,173369538,0,0.4478168673948181,0.7094853558147969,0.6356744547096306,3909660.446969697,1750811.893939394,1313405.5909090908,0.25420932202146734,0,0.2644876625252915,1,,,,,-0.31723901323071324,-0.31925725583991305,-0.8206176566690085,,,,,,,,,,
