company_id,company_name,year,region,okved_section,hypothesis_code,metric,value,zscore,interpretation,interpretation_reason,criticality,criticality_score,net_profit,dividends_paid,headcount,payout_ratio,tax_to_profit,financial_pressure_ratio,rev_growth,emp_growth
C0373,ООО «Промт-Маркет-373»,2025,Ямало-Ненецкий АО,Строительство зданий,H1,payout_ratio,142.70805027872055,,risk,payout_ratio >= 1.5. Агрессивная дивидендная политика.,critical,4,559521,79848151,115,142.70805027872055,33.30729141533562,1.2156942974734573,0.006454794632246408,0.00877192982456143
C0373,ООО «Промт-Маркет-373»,2025,Ямало-Ненецкий АО,Строительство зданий,H3,net_margin,0.003269667418757395,-4.079019163859266,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,559521,79848151,115,142.70805027872055,33.30729141533562,1.2156942974734573,0.006454794632246408,0.00877192982456143
C0373,ООО «Промт-Маркет-373»,2025,Ямало-Ненецкий АО,Строительство зданий,H4,financial_pressure_ratio,1.2156942974734573,3.3839042989413803,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,559521,79848151,115,142.70805027872055,33.30729141533562,1.2156942974734573,0.006454794632246408,0.00877192982456143
C0373,ООО «Промт-Маркет-373»,2025,Ямало-Ненецкий АО,Строительство зданий,H6,multi_flags,3,,risk,"Сработало 3 флагов (рисковых: 3): H1(payout=142.7), H3(-4.1), H4(fpr=1.22). Многомерная аномалия.",critical,4,559521,79848151,115,142.70805027872055,33.30729141533562,1.2156942974734573,0.006454794632246408,0.00877192982456143
C0379,ПАО «Северный-Пром-379»,2023,Республика Саха (Якутия),Аудит и бухгалтерия,H3,net_margin,0.08035163543197091,-3.3917443916616588,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,1979248,0,5,0,1.5036271351543617,1.0934216293698837,,
C0379,ПАО «Северный-Пром-379»,2024,Республика Саха (Якутия),Аудит и бухгалтерия,H3,net_margin,0.08934202613025571,-4.629878842173255,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,2880170,0,5,0,1.3145581684414462,0.9620357331831882,0.3087504105376957,0
C0379,ПАО «Северный-Пром-379»,2025,Республика Саха (Якутия),Аудит и бухгалтерия,H3,net_margin,0.09618009328217983,-4.862669706589283,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,3043006,0,5,0,0.9403185534303908,0.9027296493945944,-0.01857912872594747,0
C0380,ПАО «Ресурс-Пром-380»,2024,Республика Карелия,Аудит и бухгалтерия,H5,rev_per_emp,31380415.139534883,4.353805974764115,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,646704137,176813756,43,0.27340749174765216,0.03268799098466259,0.39883233394962553,1.3424538658838765,0.04878048780487809
C0380,ПАО «Ресурс-Пром-380»,2025,Республика Карелия,Аудит и бухгалтерия,H5,rev_per_emp,39361448.93333333,7.1106785475482095,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,715267024,0,45,0,0.015998089686852388,0.2827513768310749,0.31267269144899346,0.04651162790697683
C0385,ООО «Альфа-Холдинг-385»,2023,Московская обл.,Розничная торговля,H5,rev_per_emp,14748938,3.084464023186844,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,1811469,0,2,0,2.0313243008850828,1.1878890206401418,,
C0385,ООО «Альфа-Холдинг-385»,2024,Московская обл.,Розничная торговля,H4,financial_pressure_ratio,1.4691312149087876,1.476305974222339,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,374792,0,3,0,8.601013362078167,1.4691312149087876,0.08288308622627616,0.5
C0388,ООО «Капитал-Пром-388»,2023,Калининградская обл.,Розничная торговля,H4,financial_pressure_ratio,1.4979794739904049,0.9253885826132839,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,6196685,2956804,19,0.4771589971089381,1.963392362206567,1.4979794739904049,,
C0390,АО «Союз-Групп-390»,2025,Республика Коми,Производство пластмасс,H3,net_margin,0.06141087523295845,-2.476437407406102,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,3858141,0,15,0,2.400494175821983,1.2668403747618322,0.030791648239177016,0.15384615384615374
C0390,АО «Союз-Групп-390»,2025,Республика Коми,Производство пластмасс,H4,financial_pressure_ratio,1.2668403747618322,1.904177686802688,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,3858141,0,15,0,2.400494175821983,1.2668403747618322,0.030791648239177016,0.15384615384615374
C0390,АО «Союз-Групп-390»,2025,Республика Коми,Производство пластмасс,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-2.5), H4(fpr=1.27). Многомерная аномалия.",critical,4,3858141,0,15,0,2.400494175821983,1.2668403747618322,0.030791648239177016,0.15384615384615374
C0393,ООО «Кристалл-Сервис-393»,2023,Ставропольский край,Частная медицина,H3,net_margin,0.15909480420036598,-2.1821425050536427,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,83320522,18966349,103,0.22763118310756622,0.43957122592198833,0.755029779919915,,
C0394,ПАО «Вектор-Корп-394»,2024,Республика Крым,Частная медицина,H2,rev_growth,0.16851510032189387,1.3592337808244337,risk,Рост выручки при сокращении штата без роста производительности.,high,3,13424806,0,4,0,0.4510988091745981,0.47938418736407995,0.16851510032189387,-0.19999999999999996
C0399,ПАО «Трейд-Групп-399»,2024,Республика Бурятия,Розничная торговля,H4,financial_pressure_ratio,1.8135222870451186,2.5494663673942175,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,169783,0,3,0,18.519309942691553,1.8135222870451186,-0.08575314951365598,-0.25
C0401,ООО «Техно-Маркет-401»,2024,Смоленская обл.,Оптовая торговля,H3,net_margin,-0.06362757842058399,-2.3178379204222948,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,-1638402,0,4,,,2.6441283352063207,0.10862895627511215,0.33333333333333326
C0401,ООО «Техно-Маркет-401»,2024,Смоленская обл.,Оптовая торговля,H4,financial_pressure_ratio,2.6441283352063207,3.5230373682108924,risk,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,critical,4,-1638402,0,4,,,2.6441283352063207,0.10862895627511215,0.33333333333333326
C0401,ООО «Техно-Маркет-401»,2024,Смоленская обл.,Оптовая торговля,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-2.3), H4(fpr=2.64). Многомерная аномалия.",critical,4,-1638402,0,4,,,2.6441283352063207,0.10862895627511215,0.33333333333333326
C0401,ООО «Техно-Маркет-401»,2025,Смоленская обл.,Оптовая торговля,H4,financial_pressure_ratio,1.26833400379518,0.36044774688694564,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,400896,0,4,0,4.477470466155811,1.26833400379518,0.040155189897642884,0
C0404,АО «Техно-Ко-404»,2023,Мурманская обл.,Розничная торговля,H4,financial_pressure_ratio,1.2724746759263468,0.25242505471879806,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,15142905,4264495,142,0.28161670432456654,1.529572033899704,1.2724746759263468,,
C0409,АО «Строй-Групп-409»,2023,Республика Ингушетия,Лесозаготовка,H5,rev_per_emp,25129675.333333332,10.9301998039027,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,20405841,7001594,3,0.3431171496435751,0.33094450750645366,0.632691481444901,,
C0409,АО «Строй-Групп-409»,2024,Республика Ингушетия,Лесозаготовка,H5,rev_per_emp,37407692,16.80439341742949,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,13771071,6548255,2,0.47550804145879433,0.6612731137614496,0.8935248433873096,-0.007609091540723756,-0.33333333333333337
C0409,АО «Строй-Групп-409»,2025,Республика Ингушетия,Лесозаготовка,H5,rev_per_emp,39077478.5,14.899922772511307,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,22008276,0,2,0,0.5279897889321272,0.5430859713598017,0.044637517331996834,0
C0411,ООО «Южный-Ко-411»,2024,Республика Алтай,Управленческий консалтинг,H2,rev_growth,0.20843098267893323,-0.4600507576832886,risk,Рост выручки при сокращении штата без роста производительности.,high,3,139605353,0,74,0,0.26601384690456675,0.2880470132728906,0.20843098267893323,-0.13953488372093026
C0412,АО «Атлас-Торг-412»,2023,Тамбовская обл.,Рестораны и кафе,H1,dividends_paid,33766307,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-393690,33766307,77,,,1.2809765821085914,,
C0412,АО «Атлас-Торг-412»,2023,Тамбовская обл.,Рестораны и кафе,H3,net_margin,-0.0034559039983946362,-3.7696450853980283,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-393690,33766307,77,,,1.2809765821085914,,
C0412,АО «Атлас-Торг-412»,2023,Тамбовская обл.,Рестораны и кафе,H4,financial_pressure_ratio,1.2809765821085914,2.691454188783861,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,-393690,33766307,77,,,1.2809765821085914,,
C0412,АО «Атлас-Торг-412»,2023,Тамбовская обл.,Рестораны и кафе,H6,multi_flags,3,,risk,"Сработало 3 флагов (рисковых: 3): H1(div_at_loss), H3(-3.8), H4(fpr=1.28). Многомерная аномалия.",critical,4,-393690,33766307,77,,,1.2809765821085914,,
C0412,АО «Атлас-Торг-412»,2024,Тамбовская обл.,Рестораны и кафе,H1,dividends_paid,51633753,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-200878,51633753,69,,,1.228133983866777,0.11109560776977534,-0.10389610389610393
C0412,АО «Атлас-Торг-412»,2024,Тамбовская обл.,Рестораны и кафе,H3,net_margin,-0.0015870413089523713,-4.194004713600435,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-200878,51633753,69,,,1.228133983866777,0.11109560776977534,-0.10389610389610393
C0412,АО «Атлас-Торг-412»,2024,Тамбовская обл.,Рестораны и кафе,H4,financial_pressure_ratio,1.228133983866777,3.163174996494855,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,-200878,51633753,69,,,1.228133983866777,0.11109560776977534,-0.10389610389610393
C0412,АО «Атлас-Торг-412»,2024,Тамбовская обл.,Рестораны и кафе,H6,multi_flags,3,,risk,"Сработало 3 флагов (рисковых: 3): H1(div_at_loss), H3(-4.2), H4(fpr=1.23). Многомерная аномалия.",critical,4,-200878,51633753,69,,,1.228133983866777,0.11109560776977534,-0.10389610389610393
C0412,АО «Атлас-Торг-412»,2025,Тамбовская обл.,Рестораны и кафе,H1,payout_ratio,65.75792517052591,,risk,payout_ratio >= 1.5. Агрессивная дивидендная политика.,critical,4,965689,63501705,74,65.75792517052591,18.306629774181957,1.666843044252314,-0.043233219614518426,0.07246376811594213
C0412,АО «Атлас-Торг-412»,2025,Тамбовская обл.,Рестораны и кафе,H3,net_margin,0.007974198677214253,-3.1222298652578817,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,965689,63501705,74,65.75792517052591,18.306629774181957,1.666843044252314,-0.043233219614518426,0.07246376811594213
C0412,АО «Атлас-Торг-412»,2025,Тамбовская обл.,Рестораны и кафе,H4,financial_pressure_ratio,1.666843044252314,7.304950263925216,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,965689,63501705,74,65.75792517052591,18.306629774181957,1.666843044252314,-0.043233219614518426,0.07246376811594213
C0412,АО «Атлас-Торг-412»,2025,Тамбовская обл.,Рестораны и кафе,H6,multi_flags,3,,risk,"Сработало 3 флагов (рисковых: 3): H1(payout=65.8), H3(-3.1), H4(fpr=1.67). Многомерная аномалия.",critical,4,965689,63501705,74,65.75792517052591,18.306629774181957,1.666843044252314,-0.043233219614518426,0.07246376811594213
C0413,ПАО «Восточный-Инжиниринг-413»,2023,Республика Крым,Грузоперевозки автомобильным транспортом,H5,rev_per_emp,24500585,4.175128152147022,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,11274868,0,2,0,0.41188216128117866,0.5908777150201211,,
C0413,ПАО «Восточный-Инжиниринг-413»,2024,Республика Крым,Грузоперевозки автомобильным транспортом,H5,rev_per_emp,26763344,3.9820956495091693,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,16489963,0,2,0,0.3405981565877376,0.5181239704239308,0.09235530498557476,0
C0413,ПАО «Восточный-Инжиниринг-413»,2025,Республика Крым,Грузоперевозки автомобильным транспортом,H5,rev_per_emp,29659704,5.024496425827906,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,10568785,0,2,0,0.6616339531932952,0.6886272402573098,0.10822115502457397,0
C0417,АО «Техно-Пром-417»,2023,Республика Башкортостан,Транспортная логистика,H1,payout_ratio,99.02078842318241,,risk,payout_ratio >= 1.5. Агрессивная дивидендная политика.,critical,4,347453,34405070,47,99.02078842318241,188.70588827841465,0.8332866961385614,,
C0417,АО «Техно-Пром-417»,2023,Республика Башкортостан,Транспортная логистика,H3,net_margin,0.0009320224304920063,-4.075565318895425,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,347453,34405070,47,99.02078842318241,188.70588827841465,0.8332866961385614,,
C0417,АО «Техно-Пром-417»,2023,Республика Башкортостан,Транспортная логистика,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(payout=99.0), H3(-4.1). Многомерная аномалия.",critical,4,347453,34405070,47,99.02078842318241,188.70588827841465,0.8332866961385614,,
C0417,АО «Техно-Пром-417»,2024,Республика Башкортостан,Транспортная логистика,H1,dividends_paid,74124993,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-1808881,74124993,45,,,1.190049083342799,-0.06670732068072771,-0.04255319148936165
C0417,АО «Техно-Пром-417»,2024,Республика Башкортостан,Транспортная логистика,H3,net_margin,-0.0051990313518535764,-6.898513555045318,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-1808881,74124993,45,,,1.190049083342799,-0.06670732068072771,-0.04255319148936165
C0417,АО «Техно-Пром-417»,2024,Республика Башкортостан,Транспортная логистика,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-6.9). Многомерная аномалия.",critical,4,-1808881,74124993,45,,,1.190049083342799,-0.06670732068072771,-0.04255319148936165
C0417,АО «Техно-Пром-417»,2025,Республика Башкортостан,Транспортная логистика,H1,dividends_paid,54240726,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-1115749,54240726,42,,,0.7927735505107425,0.08936025639573075,-0.06666666666666665
C0417,АО «Техно-Пром-417»,2025,Республика Башкортостан,Транспортная логистика,H3,net_margin,-0.002943794021121677,-2.997560345578165,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,-1115749,54240726,42,,,0.7927735505107425,0.08936025639573075,-0.06666666666666665
C0417,АО «Техно-Пром-417»,2025,Республика Башкортостан,Транспортная логистика,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-3.0). Многомерная аномалия.",critical,4,-1115749,54240726,42,,,0.7927735505107425,0.08936025639573075,-0.06666666666666665
C0419,ООО «Кристалл-Холдинг-419»,2023,Иркутская обл.,Транспортная логистика,H5,rev_per_emp,587433785,71.77848887380195,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,433329598,0,3,0,0.5820580088784981,0.5556522748649083,,
C0419,ООО «Кристалл-Холдинг-419»,2024,Иркутская обл.,Транспортная логистика,H3,net_margin,0.3562491747297339,2.731553791057979,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,707349307,236464873,3,0.33429717207597404,0.4798248017510251,0.7576999348203792,0.12667819744143594,0
C0419,ООО «Кристалл-Холдинг-419»,2024,Иркутская обл.,Транспортная логистика,H5,rev_per_emp,661848838,110.507453020616,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,707349307,236464873,3,0.33429717207597404,0.4798248017510251,0.7576999348203792,0.12667819744143594,0
C0419,ООО «Кристалл-Холдинг-419»,2024,Иркутская обл.,Транспортная логистика,H6,multi_flags,2,,economic_signal,"Сработало 2 флагов: H3(+2.7), H5(+110.5,micro). Большинство экономически объяснимо.",medium,2,707349307,236464873,3,0.33429717207597404,0.4798248017510251,0.7576999348203792,0.12667819744143594,0
C0419,ООО «Кристалл-Холдинг-419»,2025,Иркутская обл.,Транспортная логистика,H5,rev_per_emp,660535530,96.68722242524504,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,459660846,0,3,0,0.6573457357296862,0.6977851527482126,-0.001984302040883845,0
C0421,ООО «Альфа-Сервис-421»,2023,Курская обл.,Грузоперевозки автомобильным транспортом,H3,net_margin,0.011226613545475295,-4.548841832779812,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,712626,0,24,0,9.301781018374294,1.470074118589245,,
C0421,ООО «Альфа-Сервис-421»,2023,Курская обл.,Грузоперевозки автомобильным транспортом,H4,financial_pressure_ratio,1.470074118589245,3.871888007222452,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,712626,0,24,0,9.301781018374294,1.470074118589245,,
C0421,ООО «Альфа-Сервис-421»,2023,Курская обл.,Грузоперевозки автомобильным транспортом,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-4.5), H4(fpr=1.47). Многомерная аномалия.",critical,4,712626,0,24,0,9.301781018374294,1.470074118589245,,
C0421,ООО «Альфа-Сервис-421»,2024,Курская обл.,Грузоперевозки автомобильным транспортом,H3,net_margin,0.02711702533766771,-4.862678595638257,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,1687867,0,22,0,6.872192536497248,1.836059067798284,-0.019419426607218737,-0.08333333333333337
C0421,ООО «Альфа-Сервис-421»,2024,Курская обл.,Грузоперевозки автомобильным транспортом,H4,financial_pressure_ratio,1.836059067798284,5.05208275606863,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,1687867,0,22,0,6.872192536497248,1.836059067798284,-0.019419426607218737,-0.08333333333333337
C0421,ООО «Альфа-Сервис-421»,2024,Курская обл.,Грузоперевозки автомобильным транспортом,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-4.9), H4(fpr=1.84). Многомерная аномалия.",critical,4,1687867,0,22,0,6.872192536497248,1.836059067798284,-0.019419426607218737,-0.08333333333333337
C0421,ООО «Альфа-Сервис-421»,2025,Курская обл.,Грузоперевозки автомобильным транспортом,H3,net_margin,0.024504288834738687,-3.596176029802433,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,1522624,0,25,0,5.887004276827372,1.9283959122500918,-0.0017153512660077475,0.13636363636363646
C0421,ООО «Альфа-Сервис-421»,2025,Курская обл.,Грузоперевозки автомобильным транспортом,H4,financial_pressure_ratio,1.9283959122500918,8.018852650549134,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,1522624,0,25,0,5.887004276827372,1.9283959122500918,-0.0017153512660077475,0.13636363636363646
C0421,ООО «Альфа-Сервис-421»,2025,Курская обл.,Грузоперевозки автомобильным транспортом,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-3.6), H4(fpr=1.93). Многомерная аномалия.",critical,4,1522624,0,25,0,5.887004276827372,1.9283959122500918,-0.0017153512660077475,0.13636363636363646
C0426,АО «Строй-Маркет-426»,2023,Республика Крым,Розничная торговля,H4,financial_pressure_ratio,1.822178982369893,1.8928821648950345,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,162867,0,6,0,54.955792149422535,1.822178982369893,,
C0426,АО «Строй-Маркет-426»,2025,Республика Крым,Розничная торговля,H4,financial_pressure_ratio,1.277809310566896,0.7232432721645452,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,1372565,0,6,0,3.3768127556800587,1.277809310566896,-0.021429342185569356,-0.1428571428571429
C0427,ООО «Вектор-Групп-427»,2023,Республика Ингушетия,Оптовая торговля,H4,financial_pressure_ratio,1.3222452864733387,0.5744915143523833,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,15687489,7000296,86,0.4462343208654999,1.8273056318955825,1.3222452864733387,,
C0427,ООО «Вектор-Групп-427»,2024,Республика Ингушетия,Оптовая торговля,H2,rev_growth,0.17394838748617625,-0.3858927483629211,risk,Рост выручки при сокращении штата без роста производительности.,high,3,56633008,21971705,80,0.3879664135092383,0.6354236384548037,0.8892355821987584,0.17394838748617625,-0.06976744186046513
C0427,ООО «Вектор-Групп-427»,2025,Республика Ингушетия,Оптовая торговля,H4,financial_pressure_ratio,1.345160599599374,0.6571811921810514,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,26192806,13080033,92,0.4993750192323801,1.711934108930521,1.345160599599374,-0.020842767123316563,0.1499999999999999
C0428,ООО «Гранит-Инвест-428»,2024,Самарская обл.,Грузоперевозки автомобильным транспортом,H2,rev_growth,0.24444719239380674,-0.5682424985031297,risk,Рост выручки при сокращении штата без роста производительности.,high,3,17371269,0,18,0,0.22216759178618442,0.32357839758427387,0.24444719239380674,-0.09999999999999998
C0430,АО «Омега-Групп-430»,2023,Республика Крым,Рестораны и кафе,H3,net_margin,0.4256965421538461,2.360088483911837,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,29057470,12069837,8,0.41537811103306654,0.41878064401339826,0.7232115253922451,,
C0432,АО «Прогресс-Инвест-432»,2025,Еврейская АО,Производство хлебобулочных изделий,H2,rev_growth,0.15147794455451424,0.3101879960368506,risk,Рост выручки при сокращении штата без роста производительности.,high,3,15954044,0,11,0,0.8281121075007691,0.7260777923021019,0.15147794455451424,-0.08333333333333337
C0434,ООО «Трейд-Трейд-434»,2023,Республика Крым,Аренда недвижимости,H5,rev_per_emp,24850055.666666668,4.749177270665409,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,21039844,0,3,0,0.46802395493046434,0.5981084652933941,,
C0434,ООО «Трейд-Трейд-434»,2024,Республика Крым,Аренда недвижимости,H5,rev_per_emp,25727699.333333332,4.7696900405652745,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,14840565,5207087,3,0.35086851477689696,0.8145055124248975,0.919010428936573,0.03531757346700504,0
C0434,ООО «Трейд-Трейд-434»,2025,Республика Крым,Аренда недвижимости,H5,rev_per_emp,29005332.666666668,4.815996721418814,risk,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,critical,4,33437282,0,3,0,0.3783420853405489,0.518030886889311,0.12739706302019638,0
C0435,АО «Мастер-Ко-435»,2025,Калужская обл.,Розничная торговля,H4,financial_pressure_ratio,1.3840819190053362,1.1022228787897936,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,1946852,0,23,0,3.9605342368089613,1.3840819190053362,0.06285405948032219,0
C0438,АО «Южный-Логистик-438»,2023,Республика Карелия,Рестораны и кафе,H5,rev_per_emp,12752506.885714285,4.9356390149373155,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,165791614,0,35,0,0.4362231735074369,0.42387072084820016,,
C0439,АО «Прогресс-Логистик-439»,2025,Курская обл.,IT-консалтинг,H3,net_margin,0.6257279978260223,2.066175150251004,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,190858783,0,53,0,0.2744572095484859,0.34730111510083395,0.0341987288865766,-0.10169491525423724
C0441,АО «Сигма-Групп-441»,2024,Республика Татарстан,Транспортная логистика,H3,net_margin,0.1410254893543666,-3.0026525205746615,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,4005336,0,15,0,1.0592759259148297,0.9398419631585702,-0.009366709117473393,0.0714285714285714
C0443,ПАО «Союз-Групп-443»,2023,Хабаровский край,Оптовая торговля,H4,financial_pressure_ratio,1.2657931058713079,0.4099869144920752,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,5703658,0,7,0,1.8245987049013106,1.2657931058713079,,
C0443,ПАО «Союз-Групп-443»,2024,Хабаровский край,Оптовая торговля,H4,financial_pressure_ratio,1.386773673759873,0.40447610316207633,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,1370590,0,7,0,3.893818720405081,1.386773673759873,-0.09937815047762466,0
C0449,ПАО «Инвест-Ко-449»,2023,Свердловская обл.,Выращивание зерновых,H5,rev_per_emp,934598038,141.65397088193686,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,597166781,0,2,0,0.28880154671564023,0.4535376647758364,,
C0449,ПАО «Инвест-Ко-449»,2024,Свердловская обл.,Выращивание зерновых,H5,rev_per_emp,974740493.5,180.92300286908733,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,532019585,0,2,0,0.476601089788828,0.5323586605094159,0.04295157262035687,0
C0449,ПАО «Инвест-Ко-449»,2025,Свердловская обл.,Выращивание зерновых,H5,rev_per_emp,794963725,131.97416668116227,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,277839107,0,2,0,0.6911100099382338,0.7208970218593967,-0.18443551868300423,0
C0455,ПАО «Бизнес-Инвест-455»,2024,Вологодская обл.,Электромонтажные работы,H2,rev_growth,0.17900014010564824,-0.9070097421258464,risk,Рост выручки при сокращении штата без роста производительности.,high,3,15554483,4680150,18,0.3008875319096109,0.38005660490290805,0.6870139738852505,0.17900014010564824,-0.052631578947368474
C0457,ООО «Партнёр-Холдинг-457»,2025,Курганская обл.,Производство хлебобулочных изделий,H3,net_margin,0.3402110430222269,2.7920859485793836,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,6684026,0,9,0,0.3660356796936457,0.4505922953039597,0.07693511515134577,0
C0458,ПАО «Гранит-Маркет-458»,2025,Республика Хакасия,Розничная торговля,H4,financial_pressure_ratio,1.3184680964500495,0.8682368966391294,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,3975497,0,147,0,3.4595958693969586,1.3184680964500495,-0.08811957608593735,0.01379310344827589
C0460,АО «Бизнес-Логистик-460»,2023,Ханты-Мансийский АО,Лесозаготовка,H5,rev_per_emp,9479980.045454545,3.0306312309674155,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,114135712,0,44,0,0.40840376936536743,0.5287271789735445,,
C0460,АО «Бизнес-Логистик-460»,2024,Ханты-Мансийский АО,Лесозаготовка,H5,rev_per_emp,11537497.775,4.04371747605751,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,127130621,0,40,0,0.39727172417414686,0.5047504717143729,0.10639835639086326,-0.09090909090909094
C0460,АО «Бизнес-Логистик-460»,2025,Ханты-Мансийский АО,Лесозаготовка,H5,rev_per_emp,10982515.780487806,3.258524949723445,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,123007040,0,41,0,0.33251000105359824,0.3722182217730456,-0.024305018771715425,0.02499999999999991
